id,adunit_name,asset_name,adunit_id,status,integration_type,publisher,network,media_type,venue_type,venue_name,city,postal_code,county,state,dma,country,latitude,longitude,address,cpm,currency,four_week_impressions,impression_multiplier,bidstream_impressions,bidstream_inferred_impressions,screen_count,min_duration,max_duration,supports_video,supports_banner,supports_audio,supports_dynamic_creative,slot_dimensions,preferred_ad_format,ad_formats,restrictions,languages,open_ooh_venue_category_id,asset_image_url
1956984,PIT-DG-502,PIT-DG-502,c5452061-b47b-4f83-9b32-914e70500ee3,live,VAST,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,PIT-DG-502,PITTSBURGH,15223,Allegheny County - PA,PA,"Pittsburgh, PA",USA,40.494288,-79.941556,Route 28 at Route 8 between Fox Chapel and Downtown,10.0000,USD,2117422,6.12679977,272950,47125,1,15,15,false,true,false,true,380x570,380x570,380x570,"Illegal Content,Non-Standard Content,Sexuality",,30103,https://www.dropbox.com/scl/fi/j3ogklq2khvws5kie7ap2/PIT-DG-502_Spec.pdf?rlkey=c33nvn48bb8ief7zzyiyyn4ab&dl=0
1956985,DEN-DG-511,DEN-DG-511,e8c00544-ee82-4cf8-b35e-888dc8d013a1,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DEN-DG-511,DENVER,80204,Denver County - CO,CO,"Denver, CO",USA,39.744415,-104.999793,"Downtown Denver, Colorado Convention Center / Speer & Arapahoe",18.0000,USD,5210972,15.07804398,512717,186968,1,15,15,true,true,false,true,1248x684,1248x684,1248x684,"Bed & Breakfasts,Government,Hotels,Law,Non-Standard Content,& Politics,Profane Content,Religion & Spirituality,Sexuality",,30103,https://www.dropbox.com/scl/fi/ig5nlo7lrqmqkpah75pi7/DEN-DG-511_Spec.pdf?rlkey=3a9tz0d91j8r0rxkl4big75ut&dl=0
1956986,DEN-DG-510,DEN-DG-510,1bc2b43d-903e-498a-885e-4393fbe03ca2,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DEN-DG-510,DENVER,80202,Denver County - CO,CO,"Denver, CO",USA,39.740802,-104.998332,"Downtown Denver, Colorado Convention Center / Speer & Colfax",18.0000,USD,7251807,20.98323785,137285,68030,1,15,15,true,true,false,true,1248x684,1248x684,1248x684,"Bed & Breakfasts,Government,Hotels,Law,Non-Standard Content,& Politics,Profane Content,Religion & Spirituality,Sexuality",,30103,https://www.dropbox.com/scl/fi/v835dgfdwowdvxgntk2y3/DEN-DG-510_Spec.pdf?rlkey=izo060fc576doo6xmbmsh5ya2&dl=0
1956988,DEN-DG-508,DEN-DG-508,02deb566-f11a-4ad0-83c1-1359e7877075,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DEN-DG-508,DENVER,80202,Denver County - CO,CO,"Denver, CO",USA,39.745859,-104.998083,"Downtown Denver, DPAC Parking Garage / 14th & Arapahoe",10.0000,USD,10945827,31.67195313,579615,318373,2,15,15,true,true,false,true,1080x216,1080x216,1080x216,"Bed & Breakfasts,Government,Hotels,Law,Non-Standard Content,& Politics,Profane Content,Religion & Spirituality,Sexuality",,30103,https://www.dropbox.com/scl/fi/bh1iqr539hz04ereyxhhx/DEN-DG-508_Spec.pdf?rlkey=fz8tp3sovjsk7vfi9erszcz2z&dl=0
1956989,DEN-DG-507,DEN-DG-507,42c5ca62-75bc-4be1-a30e-235fdc78b368,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DEN-DG-507,DENVER,80202,Denver County - CO,CO,"Denver, CO",USA,39.748482,-104.995616,"Downtown Denver, 16th Street Mall / 16th & Arapahoe",18.0000,USD,36175063,104.6732147,2011947,1229249,2,15,15,true,true,false,true,1720x420,1720x420,1720x420,"Bed & Breakfasts,Government,Hotels,Law,Non-Standard Content,& Politics,Profane Content,Religion & Spirituality,Sexuality",,30103,https://www.dropbox.com/scl/fi/luk1a63pb869r4m3lqfwy/DEN-DG-507_Spec.pdf?rlkey=h88sm7wt5vpe1rynj3pjrskjs&dl=0
1956990,COL-DG-501,COL-DG-501,ea264e91-5086-44e5-b9ff-c63b3110c159,on_demand,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,COL-DG-501,COLUMBUS,43215,Franklin County - OH,OH,"Columbus, OH",USA,39.962416,-83.000503,Downtown Columbus / Broad & High: Corner of Broad Street at High Street,5.0000,USD,19199084,55.55290509,884779,115097,2,15,15,true,false,false,true,1920x1080,1920x1080,1920x1080,,,30103,""
1956991,CIN-DG-504,CIN-DG-504,ff56db82-95c9-467b-9fc2-f0a239a44e50,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,CIN-DG-504,CINCINNATI,45202,Hamilton County - OH,OH,"Cincinnati, OH",USA,39.102103,-84.515049,Downtown Cincinnati / 6th & Race,15.0000,USD,5961625,17.25007234,275368,31960,2,15,15,true,true,false,true,1440x390,1440x390,1440x390,"Alternative Religions,Atheism/Agnosticism,Buddhism,Catholicism,Christianity,Extreme Graphic/Explicit Violence,Government,Hinduism,Islam,Judaism,Law,Politics,& Politics,Pornography,Profane Content,Religion & Spirituality",,30103,https://www.dropbox.com/scl/fi/n86auwk9yzejhtlwqvrfh/CIN-DG-504_Spec.pdf?rlkey=wvvt7gyi9tpjic17coisb1zw9&dl=0
1956992,CIN-DG-503,CIN-DG-503,05db46a0-167d-49ad-967c-a49a6c9d2e92,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,CIN-DG-503,CINCINNATI,45202,Hamilton County - OH,OH,"Cincinnati, OH",USA,39.107334,-84.512425,Downtown Cincinnati / E Central Parkway & Walnut (East),15.0000,USD,2649186,7.66546875,131584,20041,1,15,15,true,true,false,true,520x1020,520x1020,520x1020,"Alternative Religions,Atheism/Agnosticism,Buddhism,Catholicism,Christianity,Extreme Graphic/Explicit Violence,Government,Hinduism,Illegal Content,Islam,Judaism,Law,Politics,& Politics,Pornography,Profane Content,Religion & Spirituality",,30103,https://www.dropbox.com/scl/fi/4food4b5wk5skug46a2j3/CIN-DG-503_Spec.pdf?rlkey=i5itjtv6mj8zxataeqsqllf2h&dl=0
1956993,CIN-DG-502,CIN-DG-502,9faed01a-1b6e-43fd-8907-e3e22efbd704,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,CIN-DG-502,CINCINNATI,45202,Hamilton County - OH,OH,"Cincinnati, OH",USA,39.107334,-84.512425,Downtown Cincinnati / E Central Parkway & Walnut,15.0000,USD,,,0,0,1,15,15,true,true,false,true,520x1020,520x1020,520x1020,"Alternative Religions,Atheism/Agnosticism,Buddhism,Catholicism,Christianity,Hinduism,Islam,Judaism",,30103,""
1956994,CIN-DG-501,CIN-DG-501,a0277dc4-73a9-43dd-8f80-fce01d177362,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,CIN-DG-501,CINCINNATI,45202,Hamilton County - OH,OH,"Cincinnati, OH",USA,39.105277,-84.508441,Downtown Cincinnati / 8th & Sycamore,15.0000,USD,,,20205,2447,1,15,15,true,true,false,true,520x930,520x930,520x930,"Alternative Religions,Atheism/Agnosticism,Buddhism,Catholicism,Christianity,Hinduism,Islam,Judaism",,30103,""
1956995,CIN-DG-500,CIN-DG-500,c48c7c07-93fa-49e4-a63b-c7bce4a93fc7,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,CIN-DG-500,CINCINNATI,45202,Hamilton County - OH,OH,"Cincinnati, OH",USA,39.104470,-84.508190,Downtown Cincinnati / 7th & Sycamore,15.0000,USD,3801038,10.99837384,206517,28571,1,15,15,true,true,false,true,520x930,520x930,520x930,"Alternative Religions,Atheism/Agnosticism,Buddhism,Catholicism,Christianity,Extreme Graphic/Explicit Violence,Government,Hinduism,Illegal Content,Islam,Judaism,Law,Politics,& Politics,Pornography,Profane Content,Religion & Spirituality",,30103,https://www.dropbox.com/scl/fi/5k9guomsf9i3q52awkxu6/CIN-DG-500_Spec.pdf?rlkey=os803kwz704t0vc3o3rrqd0b8&dl=0
1956998,CHA-DG-504,CHA-DG-504,6197e961-0051-4901-a66e-1e3445067cd6,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,CHA-DG-504,CHARLOTTE,28202,Mecklenburg County - NC,NC,"Charlotte, NC",USA,35.225400,-80.843000,"EpiCentre, Uptown Charlotte / 4th Street Digital Blade 4th Street S/O College St.",18.0000,USD,4084376,11.81797619,3307,1131,1,15,15,true,true,false,true,440x870,440x870,440x870,,,30103,https://www.dropbox.com/scl/fi/bjju6azhmqqwfs05bmoxf/CHA-DG-504_Spec.pdf?rlkey=8h4y7i2yjsuzagfunp2bb0bh9&dl=0
1957003,BOS-DG-506,BOS-DG-506,e9e4798c-a9e4-4c52-8925-41a531082c59,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,BOS-DG-506,BOSTON,02210,Suffolk County - MA,MA,"Boston (Manchester), MA-NH",USA,42.352162,-71.045612,"South Boston, Waterfront / Seaport Blvd and Northern Ave",25.0000,USD,14558838,42.12626736,955599,83072,2,15,15,false,true,false,true,768x696,768x696,768x696,Sexuality,,30103,https://www.dropbox.com/scl/fi/qmryr6vvzm9awk6gn8t2s/BOS-DG-506_Spec.pdf?rlkey=fnkiinv84daqhxvwi63rs967n&dl=0
1957005,BOS-DG-504,BOS-DG-504,e87e459c-d421-43f9-9610-2df77e24a951,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,BOS-DG-504,BOSTON,02116,Suffolk County - MA,MA,"Boston (Manchester), MA-NH",USA,42.350966,-71.065367,"Theater District, Chinatown / W Boston Hotel",18.0000,USD,15499637,44.84848669,664082,78077,1,15,15,false,true,false,true,680x900,680x900,680x900,Sexuality,,30103,https://www.dropbox.com/s/4o4fplrrq7uydma/BOS-DG-504_Spec.pdf?dl=0
1957009,ATL-DG-506,ATL-DG-506,08025b26-fca7-4828-ae89-f6690fad5814,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,ATL-DG-506,ATLANTA,30303,Fulton County - GA,GA,"Atlanta, GA",USA,33.750998,-84.389921,Downtown Atlanta / The Underground / 75 MLK Jr Dr. SW,18.0000,USD,26674201,77.18229456,2197596,173309,2,15,15,true,true,false,true,2340x630,2340x630,2340x630,,,30103,https://www.dropbox.com/scl/fi/xi2mu2cizvfxnh3s1gio5/ATL-DG-506_Spec.pdf?rlkey=hb149r5hdbw97e33kn2ctyo6c&dl=0
1957010,ATL-DG-505,ATL-DG-505,028186f7-a6cc-4efc-a71d-1a4b7ee5d0da,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,ATL-DG-505,ATLANTA,30313,Fulton County - GA,GA,"Atlanta, GA",USA,33.753689,-84.398917,Downtown Atlanta / Reverb Hotel / 89 Centennial Olympic Park Dr,25.0000,USD,19673032,56.92428241,1842522,941886,1,15,15,true,true,false,true,768x2616,768x2616,768x2616,,,30103,https://www.dropbox.com/scl/fi/ly6bpl1jfqp90w0o4rhrn/ATL-DG-505_Spec.pdf?rlkey=hmwm2zqqoyvcto9u5u1ljfrbh&dl=0
1957011,ATL-DG-504,ATL-DG-504,e404f972-3914-45e4-af15-3efa88a84249,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,ATL-DG-504,ATLANTA,30303,Fulton County - GA,GA,"Atlanta, GA",USA,33.760450,-84.387425,Peachtree Center / 235 Peachtree St NW,18.0000,USD,7463501,21.59577836,1083415,68034,2,15,15,true,true,false,true,2840x330,2840x330,2840x330,,,30103,https://www.dropbox.com/scl/fi/poadr5fb6vgvdxx747wrz/ATL-DG-504_Spec.pdf?rlkey=5cjcxcpv1g0kw4kn3uumlmc53&dl=0
1957012,ATL-DG-503,ATL-DG-503,5a5c62e9-2d43-435a-bf36-678e9b7ccf8b,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,ATL-DG-503,ATLANTA,30303,Fulton County - GA,GA,"Atlanta, GA",USA,33.759218,-84.389703,American Hotel / 160 Ted Turner Dr NW,10.0000,USD,2943319,8.51654803,290730,117455,1,15,15,true,true,false,true,264x778,264x778,264x778,,,30103,https://www.dropbox.com/scl/fi/9jjuuk0klquykquyobepp/ATL-DG-503_Spec.pdf?rlkey=tlf1ug2y59pgkmstfg6yw0tnw&dl=0
1957014,ATL-DG-501,ATL-DG-501,3363ac3b-4536-4206-a0f5-da7aee81bee5,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,ATL-DG-501,ATLANTA,30303,Fulton County - GA,GA,"Atlanta, GA",USA,33.759617,-84.387705,"The Westin, Peachtree St & Andrew Young International blvd / 210 Peachtree St NW",18.0000,USD,14444186,41.79451968,1000206,107446,2,15,15,true,true,false,true,1128x418,1128x418,1128x418,,,30103,https://www.dropbox.com/scl/fi/8jmdqvyrgaoj3pqy2ua5w/ATL-DG-501_Spec.pdf?rlkey=5wrj3xqgrcqezbi750jk29ik6&dl=0
1987017,1214642202,Midtown Financial (MiFi),b326b284-f2e2-421c-accf-0bce232c767a,on_demand,Broadsign,Branded Cities,Midtown Financial (MiFi),Spectacular,Outdoor|Billboards|Spectacular,Times Square Spectacular,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.756661,-73.986701,"3 Times Square, New York, NY 10036",12.0000,USD,178335360,1260.2,95982854,95718250,1,15,15,true,true,false,true,3840x4320,3840x4320,3840x4320,,,30103,http://brandedcities.com/assets/ps_img/ny/ny_mf.jpg
1987018,647004344,63LV,3424be40-987f-4607-8511-aaae9438060a,on_demand,Broadsign,Branded Cities,63LV,Spectacular,Outdoor|Billboards|Spectacular,Las Vegas Strip,LAS VEGAS,89158,Clark County - NV,NV,"Las Vegas, NV",USA,36.108718,-115.173817,"3720 S Las Vegas Blvd, Las Vegas, NV 89158",10.0000,USD,94404360,880.93,124709322,114828160,1,15,15,true,true,false,true,2880x784,2880x784,2880x784,,,30103,http://brandedcities.com/assets/ps_img/lv/lv_63lv.jpg
2119177,569755532,8th Avenue Digital,fbcf9ebf-9e92-4ce7-a920-e97c949cc7dd,on_demand,Broadsign HB,Branded Cities,8th Ave Digital (PABT1),Spectacular,Outdoor|Billboards|Spectacular,Midtown Manhattan Spectacular,NEW YORK,10018,New York County - NY,NY,"New York, NY",USA,40.756120,-73.990830,"625 8th Avenue, New York, NY 10018",8.0000,USD,28986360,280.3,9934378,9912586,1,15,15,true,true,false,true,768x1296,768x1296,1296x768,,,30103,https://brandedcities.com/wp-assets/photosheets/ny/ny_8thave_ps.pdf
2332190,777758439,The Horseshoe,6c1a6715-0868-4daa-9cc6-436cec42bda7,on_demand,Broadsign,Branded Cities,The Horseshoe,Spectacular,Outdoor|Billboards|Spectacular,Las Vegas Strip,LAS VEGAS,89109,Clark County - NV,NV,"Las Vegas, NV",USA,36.114340,-115.172560,"3645 S Las Vegas Blvd, Las Vegas, NV 89109",10.0000,USD,102020720,1565.61,87570646,87356118,3,15,15,true,true,false,true,3840x4320,3840x4320,3840x4320,,,30103,""
2703139,NYC000252,NYC000252,4691b26e-8812-4320-9d48-261eac046d30,live,API,ClearChannelOutdoor,ClearChannelOutdoor Times Square,Spectacular,Outdoor|Billboards|Spectacular,NYC000252,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.756819,-73.985875,"",18.0000,USD,,757.5385643,0,0,1,15,15,true,true,false,true,1584x792,1584x792,,"Entertainment,Illegal Content,Movies,Non-Standard Content,Politics,Television,Theme Parks",,30103,""
12841606,21762188-f517-4ee7-a8dc-59625030b4bb,SF.D100 LED01- BP,6f3a2271-b52d-4e14-bcbf-695204b41710,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,Broadway Plaza,WALNUT CREEK,94596,Contra Costa County - CA,CA,"San Francisco-Oakland-San Jose, CA",USA,37.895430,-122.057130,"1275 Broadway Plaza, Walnut Creek, CA 94596",13.0000,USD,96034,1.136766098,419978,36858,1,15,15,true,true,true,true,1920x1080,1920x1080,1920x1080,,,30103,https://bigoutdoor.box.com/s/sasb8jqi1f5s9q1q7y16dud2zeqjkoag
12841611,821370816,NY.D500- 1627 Broadway - Wall Primary,96aebba2-1b54-4247-8367-2bea83809869,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,Gateway to Times Square,NEW YORK,10019,New York County - NY,NY,"New York, NY",USA,40.761400,-73.984190,"1627 Broadway, New York, NY 10019",17.0000,USD,9345788,69.5371131,1865874,255306,1,15,15,true,true,false,true,2880x960,2880x960,2880x960,,,30103,https://bigoutdoor.box.com/s/x3azlzr8z9us7plxif1z5bnakqb23bsa
12841612,784017693,NY.D500- 1627 Broadway - Roof,82e2491a-fbf8-4a86-a3c5-91b65212d37e,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,Gateway to Times Square,NEW YORK,10019,New York County - NY,NY,"New York, NY",USA,40.761400,-73.984180,"1627 Broadway, New York, NY 10019",17.0000,USD,7622102,56.71206845,1757723,169843,1,15,15,true,true,false,true,2280x780,2280x780,2280x780,,,30103,https://bigoutdoor.box.com/s/x3azlzr8z9us7plxif1z5bnakqb23bsa
12841629,445558416,LA.D118 - LF - Player 1,6f7d1f76-d13d-49f2-9d53-e92edbaa3dca,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,Noho West,NORTH HOLLYWOOD,91606,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.181070,-118.394810,"6150 Laurel Canyon, North Hollywood, CA 91606",13.0000,USD,42735,0.324931569,64676,22821,1,15,15,true,true,false,true,1920x1080,1920x1080,1920x1080,,,30103,https://bigoutdoor.box.com/s/4kvant990z8vkjdfbjpgpbfm4nyusp2w
12841630,538533752,LA.D117 South AM3 - Hortizontal,d8e25da6-c8c0-4554-9e45-7cc4d5247a20,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,Noho West,NORTH HOLLYWOOD,91606,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.179940,-118.394590,"6150 Laurel Canyon, North Hollywood, CA 91606",13.0000,USD,24679770,68.01083032,5986347,926114,1,10,10,false,true,false,true,1920x1080,1920x1080,1920x1080,,,30103,https://bigoutdoor.box.com/s/gimd3h51c044ye4pd454ns80ayeuonz9
12841670,703817540,ATL.D400-LED2- 101 Marietta,d2411f44-39bf-47b8-ac1e-dd9744f59c6e,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,101 Marietta,ATLANTA,30303,Fulton County - GA,GA,"Atlanta, GA",USA,33.756650,-84.392120,"101 Marietta Street, Atlanta, GA 30303",17.0000,USD,509837,3.79343006,356536,30803,1,15,15,true,true,false,true,840x400,840x400,840x400,,,30103,https://bigoutdoor.box.com/s/c7r0vwne17l3y2qpos55liqb6omd129f
12841671,339088683,ATL.D400-LED- 101 Marietta,01caacc7-3e9b-4110-a086-5f2ddddd04c1,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,101 Marietta,ATLANTA,30303,Fulton County - GA,GA,"Atlanta, GA",USA,33.756960,-84.392460,"101 Marietta Street, Atlanta, GA 30303",17.0000,USD,24679770,87.34257749,6267379,707897,1,15,15,true,true,false,true,2640x600,2640x600,2640x600,,,30103,https://bigoutdoor.box.com/s/1zj1pjeztrk2o4ilw5rc3lqtt2nni44o
72454991,935079225,LA.D115 - APEX P1,78d7763f-accc-400f-abbd-4ea9576838e5,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,APEX,LOS ANGELES,90015,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.046100,-118.262500,"700 W. 9th Street Los Angeles, CA 90015",13.0000,USD,40453694,71.34690265,4464318,2130177,1,8,8,false,true,false,true,1888x480,1888x480,1888x480,,,30103,https://bigoutdoor.box.com/s/97wyh3ai4vvpdmhpmqkx8no2xk290yuk
76023444,3028B - LED (Walkway),Ovation Hollywood Interior Digital,d0a59264-d29f-4f14-b486-0ff4c097f1a1,live,API,New Tradition,New Tradition,,Outdoor|Billboards|Spectacular,Ovation Hollywood,LOS ANGELES,90028,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.102519,-118.339360,"6801 Hollywood Blvd, Hollywood, CA 90028",8.0000,USD,80316,95.5,56554728,4182608,1,15,15,false,true,false,true,2432x448,2432x448,2432x448,"Illegal Content,Non-Standard Content",,30103,https://www.dropbox.com/scl/fo/xej3l9ua9px3tls3i4f9h/AF6cSfgfE6B0QJVsr2xZWQ8?rlkey=ryde6cqeex9obi3e9y3xrl64n&st=i0wh6cro&dl=0
89246523,572467174,ATX.D100-LF P2,85d6bd4d-ae77-4aa4-8b51-449c3b8b9a7c,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,The Domain ATX,AUSTIN,78758,Travis County - TX,TX,"Austin, TX",USA,30.400470,-97.722800,"11410 Century Oaks Terrace, Austin, TX 78758",13.0000,USD,251364,1.883723022,71516,42658,1,15,15,true,true,false,true,940x750,940x750,940x750,,,30103,https://bigoutdoor.box.com/s/hd866n9fruer6mknv0pfz9c4syhxjxt6
137289733,LA-DG-505,LA-DG-505,7197add5-fbbf-4350-9f45-a7ae111446bf,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,LA-DG-505,WEST HOLLYWOOD,90069,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.091473,-118.382294,West Hollywood / Sunset Spectacular / Sunset Blvd and Holloway Dr,150.0000,USD,3571768,10.33497685,203136,11753,1,15,15,true,true,false,false,1158x2220,1158x2220,1158x2220,"Bicycling,Bodybuilding,Boxing,Dining Out,Government,Illegal Content,Law,Politics,& Politics,Pornography",,30103,https://www.dropbox.com/scl/fi/xwag4f2b34y5klkur0ga8/LA-DG-505_Spec_Traditional.pdf?rlkey=ucvwcsb031q1e66w4cywy108k&dl=0
137289734,DAL-DG-503,DAL-DG-503,1a9f01d6-391e-40ea-81ad-66073631688c,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DAL-DG-503,IRVING,75039,Dallas County - TX,TX,"Dallas-Ft. Worth, TX",USA,32.875139,-96.943645,Las Colinas Blvd & Harmony Way,15.0000,USD,1495949,4.32855613,66579,8660,1,15,15,false,true,false,true,768x432,768x432,480x280,"Arts & Entertainment,Automotive,Auto Repair,Government,Illegal Content,Insurance,Law,Movies,Non-Standard Content,& Politics,Religion & Spirituality",,30103,https://www.dropbox.com/s/rqc31uvoo7pt4n4/DAL-DG-503_Specs.pdf?dl=0
137289735,DAL-DG-508,DAL-DG-508,3a43ba78-064b-49ec-9a25-2fda7ce1f128,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DAL-DG-508,IRVING,75039,Dallas County - TX,TX,"Dallas-Ft. Worth, TX",USA,32.876475,-96.943012,Las Colinas Blvd & Melody Way,18.0000,USD,1454499,4.20861979,85341,9029,1,15,15,false,true,false,true,520x300,520x300,520x300,"Arts & Entertainment,Automotive,Auto Repair,Government,Illegal Content,Insurance,Law,Movies,Non-Standard Content,& Politics,Religion & Spirituality",,30103,https://www.dropbox.com/scl/fi/9emo3uop0qz0ytk9ejodt/DAL-DG-505-506-507-508_Spec.pdf?rlkey=a2cxcrbgybl2m7jyjl2dqik24&dl=0
137289736,DAL-DG-505,DAL-DG-505,3d3a021a-0954-4ee0-b6f9-4bfd55f9c363,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DAL-DG-505,IRVING,75039,Dallas County - TX,TX,"Dallas-Ft. Worth, TX",USA,32.874274,-96.943791,Las Colinas Blvd & Encore Way,18.0000,USD,1449434,4.19396412,96925,8957,1,15,15,false,true,false,true,832x230,832x230,832x230,"Arts & Entertainment,Automotive,Auto Repair,Government,Illegal Content,Insurance,Law,Movies,Non-Standard Content,& Politics,Religion & Spirituality",,30103,https://www.dropbox.com/scl/fi/9emo3uop0qz0ytk9ejodt/DAL-DG-505-506-507-508_Spec.pdf?rlkey=a2cxcrbgybl2m7jyjl2dqik24&dl=0
137289737,DAL-DG-504,DAL-DG-504,0e3bfa22-0a36-405c-8db4-450f40f35919,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DAL-DG-504,IRVING,75039,Dallas County - TX,TX,"Dallas-Ft. Worth, TX",USA,32.875139,-96.943645,Las Colinas Blvd & Harmony Way,15.0000,USD,1485641,4.29872975,68711,9007,1,15,15,false,true,false,true,768x432,768x432,768x432,"Arts & Entertainment,Automotive,Auto Repair,Government,Illegal Content,Insurance,Law,Movies,Non-Standard Content,& Politics,Religion & Spirituality",,30103,https://www.dropbox.com/scl/fi/ds3bse9gbw68hdsj9vabn/DAL-DG-504_Spec.pdf?rlkey=8atdhk4cju9qkud8xd7j84nsu&dl=0
137289738,DAL-DG-500,DAL-DG-500,0276927e-50c8-4d5e-94f7-6efed6801c67,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DAL-DG-500,ARLINGTON,76011,Tarrant County - TX,TX,"Dallas-Ft. Worth, TX",USA,32.750560,-97.086340,Loews Garage,25.0000,USD,14342894,41.5014294,707007,90747,1,15,15,true,true,false,true,3984x1440,3984x1440,3984x1440,"Adventure Travel,Arts & Entertainment,Automotive,Auto Repair,Government,Hotels,Illegal Content,Insurance,Law,Movies,Non-Standard Content,& Politics,Religion & Spirituality",,30103,https://www.dropbox.com/s/p14avw29j0xf4b7/DAL-DG-500_Spec.pdf?dl=0
137289739,DAL-DG-502,DAL-DG-502,80f2dcfb-5bf8-4267-a66d-dbe577a19725,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DAL-DG-502,IRVING,75039,Dallas County - TX,TX,"Dallas-Ft. Worth, TX",USA,32.875064,-96.945964,Highway 114 & Music Factory Way,18.0000,USD,4919741,14.23536169,368711,50926,1,15,15,false,true,false,true,1824x608,1824x608,1824x608,"Arts & Entertainment,Automotive,Auto Repair,Government,Illegal Content,Insurance,Law,Movies,Non-Standard Content,& Politics,Religion & Spirituality",,30103,https://www.dropbox.com/s/irj5ydzvfen0xwd/DAL-DG-502_Specs.pdf?dl=0
137289742,COL-DG-500,COL-DG-500,95f9b24a-4f11-4a6c-99ca-9ca02cd32621,live,API,Orange Barrel Media,Orange Barrel Media - PerView Only,Spectacular,Outdoor|Billboards|Spectacular,COL-DG-500,COLUMBUS,43215,Franklin County - OH,OH,"Columbus, OH",USA,39.968600,-83.004300,Arena District / Nationwide Blvd across from Nationwide Arena,5.0000,USD,1102207,3.18922619,0,0,1,15,15,true,false,false,true,1280x720,1280x720,1280x720,,,30103,""
144890534,977931869,Midtown West Digital - 8th Avenue,6448f3f7-67fd-4ee1-b15a-c2a7da9de39e,on_demand,Broadsign HB,Branded Cities,Midtown West Digitals,Spectacular,Outdoor|Billboards|Spectacular,Midtown West Digital Network,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.757060,-73.989670,"11 Times Square, NY, NY 10036",8.0000,USD,89439520,1061.3,163384524,152945920,1,15,15,true,true,false,false,1928x558,1928x558,1928x558,,,30103,http://brandedcities.com/assets/ps_img/ny/NY_MWD1001_02.jpg
